0.0	1.1875791104091047
0.02	3.491508378666465
0.04	4.838065272580997
0.06	5.119680380911467
0.08	6.125119200078087
0.1	5.324613182246699
0.12	5.102416953216994
0.14	3.812637401856843
0.16	4.5547569790058295
0.18	1.952144471839144
0.2	2.3196213850486886
0.22	0.2856366944174896
0.24	0.9572821014411171
0.26	-2.9918873568977857
0.28	-2.9075596099866168
0.3	-4.747840057133525
0.32	-4.625288013197494
0.34	-4.116474297269572
0.36	-4.941812452479384
0.38	-5.403612955038824
0.4	-4.253911641028211
0.42	-2.938063502063458
0.44	-1.8914600308095955
0.46	-0.8772477630823836
0.48	0.3524273502815079
0.5	2.965270462490457
0.52	3.168490712853785
0.54	1.903444600120296
0.56	5.5134723536402905
0.58	5.532753936362521
0.6	5.927957045249975
0.62	2.98912204250069
0.64	5.322559267463065
0.66	4.256396755797626
0.68	2.7805397301570993
0.7000000000000001	0.8149629371220252
0.72	1.09556228484657
0.74	-0.033697948138841194
0.76	-1.9561885793075888
0.78	-2.0110120043264854
0.8	-3.530705180295988
0.8200000000000001	-3.9835226710255567
0.84	-4.615110923732594
0.86	-3.141139333690838
0.88	-4.464861516841795
0.9	-4.7944557350134
0.92	-3.134949817453525
0.9400000000000001	-1.5183837084516516
0.96	-1.3868003216162668
0.98	0.36653446676440843
1.0	1.608730555417615
1.02	4.102767076949278
1.04	3.041395076738637
1.06	3.0140434660488333
1.08	4.847368682587617
1.1	4.9676793617154855
1.12	4.929772839676137
1.1400000000000001	4.815403887605325
1.16	2.8717865680695094
1.18	3.3232817296112565
1.2	-0.25594182454129966
1.22	0.9209789418103481
1.24	-0.6022343785376554
1.26	-2.1021975960491632
1.28	-4.28144366878412
1.3	-3.2068047481508986
1.32	-5.387639682966983
1.34	-4.238916056604206
1.36	-3.955757761133997
1.3800000000000001	-6.224163161693793
1.4000000000000001	-5.963704860359275
1.42	-4.025458188231291
1.44	-2.0020279566625465
1.46	0.6153240433199603
1.48	0.3219126264073142
1.5	1.6236183270613593
1.52	1.9661593925510847
1.54	2.565887254582173
1.56	4.507653775182672
1.58	5.5561386633844
1.6	4.25140386273046
1.62	4.925854365037406
1.6400000000000001	3.6091672812497064
1.6600000000000001	3.114513955346859
1.68	2.476267409671795
1.7	1.0959711219101809
1.72	0.0931457368672689
1.74	0.7107499154046608
1.76	-2.377854315027576
1.78	-3.413806428574714
1.8	-3.943498894408414
1.82	-3.1724415285178624
1.84	-3.9310988965521645
1.86	-5.2622677356626655
1.8800000000000001	-4.5470258279542195
1.9000000000000001	-4.17691255669776
1.92	-1.9653300524852435
1.94	-3.012374019118476
1.96	-1.3827553308004479
1.98	0.9349907802721984
2.0	1.352556753853306
2.02	0.14988683407916392
2.04	3.2903351153181157
2.06	4.617804139604716
2.08	5.15544571459474
2.1	6.012143997178189
2.12	5.62772131931097
2.14	5.2698914870818765
2.16	5.215333177055277
2.18	3.401777282403787
2.2	1.8816265743632443
2.22	0.2303317058735765
2.24	-0.4859391873371155
2.2600000000000002	-1.6257250815320776
2.2800000000000002	-2.6615574293168196
2.3000000000000003	-3.6845698281779575
2.32	-4.930473025650799
2.34	-4.497935260212793
2.36	-4.18020145993456
2.38	-4.2528368348906485
2.4	-4.7035316126886935
2.42	-3.2828323001510142
2.44	-2.741887088514539
2.46	-1.819847896936218
2.48	1.3400646797745086
2.5	0.9400046619998947
2.52	2.882341407252957
2.54	4.0477780909019305
2.56	4.93555925966618
2.58	5.6849527952427845
2.6	5.2411683583481
2.62	5.3362256748521295
2.64	5.801079739000034
2.66	3.9253354008407486
2.68	1.6771210388745985
2.7	2.4911294787442517
2.72	0.1827469437761114
2.74	-0.5827141499626437
2.7600000000000002	-3.1222532169276684
2.7800000000000002	-1.7355769623590793
2.8000000000000003	-3.8684855814640957
2.82	-3.7183445078040336
2.84	-5.256147322410426
2.86	-4.8658280142614965
2.88	-4.562896684278164
2.9	-5.325352767340117
2.92	-3.274188417372429
2.94	-1.5790555404944757
2.96	-1.2446199393792123
2.98	-1.1613128232720464
3.0	2.9994607131800626
3.02	3.966355018031933
3.04	4.419726028857418
3.06	3.2739431000220103
3.08	3.1196510202940084
3.1	6.817419828477826
3.12	5.345349719549673
3.14	5.469028268554046
3.16	3.005487913623419
3.18	3.404887163972637
3.2	0.10472234844022688
3.22	1.7693073827885881
3.24	0.30819634494990067
3.2600000000000002	-2.4082113907085936
3.2800000000000002	-3.0332045953826077
3.3000000000000003	-5.323183456991447
3.3200000000000003	-5.353118084779392
3.34	-4.867167292932612
3.36	-4.1450357730634035
3.38	-4.043451531976649
3.4	-4.975625883254358
3.42	-3.0310342327578264
3.44	-1.55107685793651
3.46	-1.3149192459222818
3.48	0.477776240586825
3.5	0.7853174586900955
3.52	3.0965693095426703
3.54	4.573734967488505
3.56	3.288849530259707
3.58	3.8998873053713563
3.6	5.387732427784461
3.62	4.209271778502013
3.64	4.800954463503236
3.66	3.705634833851361
3.68	2.5092165151117998
3.7	2.2101655144119774
3.72	2.5894430333463307
3.74	-1.4097111937888243
3.7600000000000002	-1.260544897202168
3.7800000000000002	-2.0880489414128456
3.8000000000000003	-3.4243499220093185
3.8200000000000003	-5.020381669503668
3.84	-6.555444558847478
3.86	-5.39947815659935
3.88	-5.29175219913688
3.9	-4.081542303468566
3.92	-2.873686625007185
3.94	-1.19024979377435
3.96	0.3558932814130702
3.98	-0.06289549493172156
